file,table_index,id,status,reason,bloom_tag,difficulty_tag,difficulty_mapped,course_level,skill_tag,topic_tag,choices_count,has_correct_choice,has_question,raw_tags
questions-p3.html,97,canterbury-633571,kept,,1,1,easy,CS2,Skill-PureKnowledgeRecall,TopicWG-JavaInterface,5,yes,yes,"Contributor_Chris_Johnson, ATT-Transition-ApplyCSspeak, Skill-PureKnowledgeRecall, ATT-Type-How, Difficulty-1-Low, Block-Horizontal-1-Struct_Text, ExternalDomainReferences-1-Low, Block-Vertical-4-Macro-Structure, TopicWG-JavaInterface, Bloom-1-Knowledge, Language-Java, LinguisticComplexity-1-Low, CS2, TopicSimon-OOconcepts, CodeLength-NotApplicable, ConceptualComplexity-2-Medium, Nested-Block-Depth-0-no_ifs_loops"
questions-p3.html,98,canterbury-634129,kept,,2,3,hard,CS2,Skill-Trace_IncludesExpressions,TopicSimon-ArithmeticOperators,4,yes,yes,"Contributor_Elizabeth_Patitsas, ATT-Transition-Code_to_CSspeak, Skill-Trace_IncludesExpressions, ATT-Type-How, Difficulty-3-High, Block-Horizontal-2-Struct_Control, ExternalDomainReferences-1-Low, TopicSimon-ArithmeticOperators, Block-Vertical-2-Block, Language-C, TopicSimon-DataTypesAndVariables, Bloom-2-Comprehension, LinguisticComplexity-1-Low, CS2, TopicWG-Pointers-ButNotReferences, CodeLength-lines-06-to-24_Medium, TopicSimon-Scope-Visibility, ConceptualComplexity-2-Medium, Nested-Block-Depth-0-no_ifs_loops"
questions-p3.html,99,canterbury-630653,excluded,missing_or_invalid_bloom,,,,,,,5,yes,yes,Contributor_Chris_Johnson
questions-p3.html,100,canterbury-633568,kept,,1,1,easy,CS2,Skill-PureKnowledgeRecall,TopicWG-ChoosingAppropriateDS,5,yes,yes,"Contributor_Chris_Johnson, ATT-Transition-ApplyCSspeak, Skill-PureKnowledgeRecall, ATT-Type-How, Difficulty-1-Low, Block-Horizontal-2-Struct_Control, ExternalDomainReferences-1-Low, TopicWG-ChoosingAppropriateDS, TopicSimon-CollectionsExceptArray, Block-Vertical-4-Macro-Structure, Bloom-1-Knowledge, Language-none-none-none, LinguisticComplexity-1-Low, CS2, CodeLength-NotApplicable, ConceptualComplexity-2-Medium, Nested-Block-Depth-0-no_ifs_loops"
questions-p4.html,1,canterbury-633235,kept,,2,1,easy,CS1,Skill-Trace_IncludesExpressions,TopicSimon-LogicalOperators,5,yes,yes,"Contributor_Chris_Johnson, ATT-Transition-Code_to_English, Skill-Trace_IncludesExpressions, ATT-Type-How, Difficulty-1-Low, Block-Horizontal-2-Struct_Control, ExternalDomainReferences-1-Low, Block-Vertical-4-Macro-Structure, Language-Java, Bloom-2-Comprehension, TopicSimon-LogicalOperators, CS1, LinguisticComplexity-1-Low, TopicSimon-MethodsFuncsProcs, CodeLength-lines-06-to-24_Medium, ConceptualComplexity-1-Low, Nested-Block-Depth-0-no_ifs_loops"
questions-p4.html,2,canterbury-618480,excluded,missing_or_invalid_bloom,,,,,,,4,yes,yes,
questions-p4.html,3,canterbury-618492,excluded,missing_or_invalid_bloom,,,,,,,4,yes,yes,
questions-p4.html,4,canterbury-635039,excluded,missing_choices,,,,,,,0,no,yes,
questions-p4.html,5,canterbury-618503,excluded,missing_or_invalid_bloom,,,,,,,4,yes,yes,
questions-p4.html,6,canterbury-632120,kept,,2,1,easy,CS1,Skill-Trace_IncludesExpressions,TopicSimon-GUI-Design-Implementat,5,yes,yes,"Contributor_Tony_Clear, Skill-Trace_IncludesExpressions, Difficulty-1-Low, Block-Horizontal-1-Struct_Text, Block-Vertical-1-Atom, Bloom-2-Comprehension, TopicSimon-GUI-Design-Implementat, Language-VB, CS1, CodeLength-lines-00-to-06_Low"
questions-p4.html,7,canterbury-618563,excluded,missing_or_invalid_bloom,,,,,,,4,yes,yes,
questions-p4.html,8,canterbury-632084,kept,,3,2,medium,CS1,Skill-DebugCode,TopicSimon-FileIO,5,yes,yes,"Skill-DebugCode, Contributor_Tony_Clear, Difficulty-2-Medium, Block-Horizontal-2-Struct_Control, Block-Vertical-3-Relations, Language-C, TopicSimon-FileIO, Bloom-3-Analysis, CS1"
questions-p4.html,9,canterbury-618556,excluded,missing_or_invalid_bloom,,,,,,,4,yes,yes,
questions-p4.html,10,canterbury-632098,excluded,missing_or_invalid_bloom,,,,,,,4,yes,yes,
questions-p4.html,11,canterbury-632110,kept,,1,1,easy,CS1,Skill-PureKnowledgeRecall,TopicSimon-IO,5,yes,yes,"Skill-PureKnowledgeRecall, Contributor_Tony_Clear, Difficulty-1-Low, Block-Horizontal-1-Struct_Text, Block-Vertical-1-Atom, Bloom-1-Knowledge, Language-VB, TopicSimon-IO, CS1, CodeLength-NotApplicable, TopicSimon-ProgramDesign"
questions-p4.html,12,canterbury-618487,excluded,missing_or_invalid_bloom,,,,,,,4,yes,yes,
questions-p4.html,13,canterbury-630992,kept,,1,1,easy,CS1,Skill-TestProgram,TopicSimon-Testing,5,yes,yes,"ATT-Transition-ApplyCSspeak, Contributor_Stephen_Edwards, Skill-TestProgram, ATT-Type-How, Difficulty-1-Low, Block-Horizontal-3-Funct_ProgGoal, ExternalDomainReferences-1-Low, Block-Vertical-4-Macro-Structure, Bloom-1-Knowledge, Language-none-none-none, CS1, CodeLength-NotApplicable, ConceptualComplexity-1-Low, Nested-Block-Depth-0-no_ifs_loops, TopicSimon-Testing"
questions-p4.html,14,canterbury-618540,excluded,missing_or_invalid_bloom,,,,,,,4,yes,yes,
questions-p4.html,15,canterbury-630999,kept,,2,1,easy,CS1,Skill-Trace_IncludesExpressions,TopicSimon-Arrays,5,yes,yes,"Nested-Block-Depth-3-three-nested, ATT-Transition-ApplyCode, Contributor_Stephen_Edwards, Skill-Trace_IncludesExpressions, ATT-Type-How, Difficulty-1-Low, Block-Horizontal-1-Struct_Text, ExternalDomainReferences-1-Low, TopicSimon-Arrays, Block-Vertical-2-Block, TopicSimon-Constants, Language-Java, Bloom-2-Comprehension, LinguisticComplexity-1-Low, TopicSimon-LoopsSubsumesOperators, CS1, CodeLength-lines-06-to-24_Medium, ConceptualComplexity-1-Low, TopicSimon-SelectionSubsumesOps"
questions-p4.html,16,canterbury-634922,kept,,3,2,medium,CS1,Skill-ExplainCode,TopicSimon-Assignment,5,yes,yes,"ATT-Transition-Code_to_English, Skill-ExplainCode, Contributor_Robert_McCartney, Difficulty-2-Medium, TopicSimon-Assignment, Language-Java, Bloom-3-Analysis, CS1, CodeLength-lines-00-to-06_Low, Neo-Piaget-4-Formal_Operational, Nested-Block-Depth-0-no_ifs_loops"
questions-p4.html,17,canterbury-631009,kept,,2,1,easy,CS1,Skill-Trace_IncludesExpressions,TopicSimon-Arrays,5,yes,yes,"Nested-Block-Depth-3-three-nested, ATT-Transition-ApplyCode, Contributor_Stephen_Edwards, Skill-Trace_IncludesExpressions, Skill-WriteCode_MeansChooseOption, ATT-Type-How, Difficulty-1-Low, Block-Horizontal-2-Struct_Control, ExternalDomainReferences-1-Low, TopicSimon-Arrays, Block-Vertical-2-Block, Language-Java, Bloom-2-Comprehension, LinguisticComplexity-1-Low, TopicSimon-LoopsSubsumesOperators, CS1, CodeLength-lines-06-to-24_Medium, ConceptualComplexity-1-Low, TopicSimon-SelectionSubsumesOps"
questions-p4.html,18,canterbury-634910,kept,,3,1,easy,CS2,Skill-PureKnowledgeRecall,TopicSimon-CollectionsExceptArray,4,yes,yes,"Contributor_Chris_Johnson, ATT-Transition-ApplyCSspeak, Skill-PureKnowledgeRecall, ATT-Type-How, Difficulty-1-Low, Block-Horizontal-2-Struct_Control, ExternalDomainReferences-1-Low, Block-Vertical-2-Block, TopicSimon-CollectionsExceptArray, TopicWG-Hashing-HashTables, Bloom-3-Analysis, Language-none-none-none, LinguisticComplexity-1-Low, CS2, CodeLength-NotApplicable, ConceptualComplexity-2-Medium, Nested-Block-Depth-0-no_ifs_loops"
questions-p4.html,19,canterbury-618667,excluded,missing_or_invalid_bloom,,,,,,,4,yes,yes,
questions-p4.html,20,canterbury-634919,kept,,3,2,medium,CS2,Skill-WriteCode_MeansChooseOption,TopicSimon-Assignment,4,yes,yes,"Contributor_Elizabeth_Patitsas, ATT-Transition-Code_to_CSspeak, Skill-WriteCode_MeansChooseOption, ATT-Type-How, Difficulty-2-Medium, ExternalDomainReferences-1-Low, Block-Horizontal-3-Funct_ProgGoal, TopicSimon-Assignment, Block-Vertical-2-Block, Language-C, TopicSimon-DataTypesAndVariables, Bloom-3-Analysis, LinguisticComplexity-1-Low, CS2, TopicWG-Pointers-ButNotReferences, CodeLength-lines-00-to-06_Low, ConceptualComplexity-2-Medium, Nested-Block-Depth-0-no_ifs_loops, TopicSimon-Testing"
questions-p4.html,21,canterbury-634980,kept,,2,1,easy,CS2,Skill-ExplainCode,TopicSimon-Arrays,4,yes,yes,"ATT-Transition-ApplyCSspeak, Contributor_Kate_Sanders, Skill-ExplainCode, ATT-Type-How, Difficulty-1-Low, Block-Horizontal-1-Struct_Text, ExternalDomainReferences-1-Low, TopicSimon-Arrays, Block-Vertical-2-Block, TopicWG-LinkedLists, Bloom-2-Comprehension, Language-none-none-none, LinguisticComplexity-1-Low, CS2, CodeLength-NotApplicable, TopicWG-Searching-Binary, ConceptualComplexity-2-Medium, Nested-Block-Depth-0-no_ifs_loops, Contributor_Andrew_Luxton-Reilly"
questions-p4.html,22,canterbury-634975,excluded,missing_or_invalid_bloom,6,3,hard,CS2,SkillWG-AnalyzeCode,TopicSimon-AlgorithmComplex-BigO,5,yes,yes,"Contributor_Jaime_Spacco, ATT-Transition-CSspeak_to_English, SkillWG-AnalyzeCode, ATT-Type-Why, Difficulty-3-High, TopicSimon-AlgorithmComplex-BigO, ExternalDomainReferences-1-Low, Block-Horizontal-3-Funct_ProgGoal, Block-Vertical-4-Macro-Structure, TopicWG-LinkedLists, Bloom-6-Evaluation, Language-none-none-none, CS2, LinguisticComplexity-2-Medium, TopicWG-Runtime-StorageManagement, CodeLength-NotApplicable, ConceptualComplexity-3-High, Nested-Block-Depth-0-no_ifs_loops"
questions-p4.html,23,canterbury-633287,kept,,2,1,easy,CS1,Skill-Trace_IncludesExpressions,TopicSimon-Strings,5,yes,yes,"ATT-Transition-ApplyCSspeak, Contributor_Jaime_Spacco, Skill-Trace_IncludesExpressions, ATT-Type-How, Difficulty-1-Low, Block-Horizontal-2-Struct_Control, ExternalDomainReferences-1-Low, Block-Vertical-1-Atom, Bloom-2-Comprehension, Language-Python, CS1, LinguisticComplexity-1-Low, CodeLength-lines-00-to-06_Low, TopicSimon-Strings, Nested-Block-Depth-0-no_ifs_loops"
questions-p4.html,24,canterbury-633252,kept,,3,1,easy,CS2,Skill-PureKnowledgeRecall,TopicSimon-CollectionsExceptArray,5,yes,yes,"Contributor_Chris_Johnson, ATT-Transition-ApplyCSspeak, Skill-PureKnowledgeRecall, ATT-Type-How, Difficulty-1-Low, Block-Horizontal-2-Struct_Control, ExternalDomainReferences-1-Low, Block-Vertical-2-Block, TopicSimon-CollectionsExceptArray, TopicWG-Heaps, Bloom-3-Analysis, Language-none-none-none, LinguisticComplexity-1-Low, CS2, CodeLength-NotApplicable, ConceptualComplexity-2-Medium, Nested-Block-Depth-0-no_ifs_loops"
questions-p4.html,25,canterbury-630935,excluded,missing_or_invalid_bloom,5,2,medium,CS2,Skill-DesignProgramWithoutCoding,TopicSimon-ProgramDesign,5,yes,yes,"ATT-Transition-ApplyCSspeak, Contributor_Kate_Sanders, Skill-DesignProgramWithoutCoding, ATT-Type-How, Difficulty-2-Medium, Block-Horizontal-3-Funct_ProgGoal, ExternalDomainReferences-2-Medium, Block-Vertical-4-Macro-Structure, Bloom-5-Synthesis, Language-none-none-none, CS2, LinguisticComplexity-2-Medium, MultipleAnswers-AAA-WWWWWWWWWWWWW, CodeLength-NotApplicable, TopicSimon-ProgramDesign, Nested-Block-Depth-0-no_ifs_loops"
questions-p4.html,26,canterbury-631885,kept,,2,1,easy,,Skill-Trace_IncludesExpressions,TopicSimon-Strings,5,yes,yes,"ATT-Transition-ApplyCode, Contributor_Kate_Sanders, Skill-Trace_IncludesExpressions, ATT-Type-How, Difficulty-1-Low, Block-Horizontal-2-Struct_Control, ExternalDomainReferences-1-Low, Block-Vertical-2-Block, Language-Java, Bloom-2-Comprehension, LinguisticComplexity-1-Low, CSother, CodeLength-lines-00-to-06_Low, ConceptualComplexity-2-Medium, Nested-Block-Depth-0-no_ifs_loops, TopicSimon-Strings"
questions-p4.html,27,canterbury-633567,kept,,1,1,easy,CS2,Skill-PureKnowledgeRecall,TopicWG-ChoosingAppropriateDS,5,yes,yes,"Contributor_Chris_Johnson, ATT-Transition-ApplyCSspeak, Skill-PureKnowledgeRecall, ATT-Type-How, Difficulty-1-Low, Block-Horizontal-2-Struct_Control, ExternalDomainReferences-1-Low, TopicWG-ChoosingAppropriateDS, TopicSimon-CollectionsExceptArray, Block-Vertical-4-Macro-Structure, Bloom-1-Knowledge, Language-none-none-none, LinguisticComplexity-1-Low, CS2, CodeLength-NotApplicable, ConceptualComplexity-2-Medium, Nested-Block-Depth-0-no_ifs_loops"
questions-p4.html,28,canterbury-632103,excluded,missing_or_invalid_bloom,,,,,,,4,yes,yes,
questions-p4.html,29,canterbury-633636,kept,,3,2,medium,CS2,SkillWG-AnalyzeCode,TopicWG-ADT-Queue-Implementations,5,yes,yes,"ATT-Transition-ApplyCSspeak, Contributor_Jaime_Spacco, TopicWG-ADT-Queue-Implementations, ATT-Type-How, SkillWG-AnalyzeCode, Difficulty-2-Medium, Block-Horizontal-1-Struct_Text, ExternalDomainReferences-1-Low, TopicSimon-CollectionsExceptArray, Block-Vertical-4-Macro-Structure, Bloom-3-Analysis, Language-none-none-none, LinguisticComplexity-1-Low, CS2, CodeLength-NotApplicable, ConceptualComplexity-2-Medium, Nested-Block-Depth-0-no_ifs_loops"
questions-p4.html,30,canterbury-633564,kept,,1,1,easy,CS2,Skill-PureKnowledgeRecall,TopicSimon-Arrays,5,yes,yes,"Contributor_Chris_Johnson, ATT-Transition-ApplyCSspeak, Skill-PureKnowledgeRecall, ATT-Type-How, Difficulty-1-Low, ExternalDomainReferences-1-Low, Block-Horizontal-3-Funct_ProgGoal, TopicSimon-Arrays, TopicWG-ChoosingAppropriateDS, TopicSimon-CollectionsExceptArray, Block-Vertical-4-Macro-Structure, Bloom-1-Knowledge, Language-none-none-none, LinguisticComplexity-1-Low, CS2, CodeLength-NotApplicable, ConceptualComplexity-2-Medium, Nested-Block-Depth-0-no_ifs_loops"
questions-p4.html,31,canterbury-618650,excluded,missing_or_invalid_bloom,,,,,,,4,yes,yes,
questions-p4.html,32,canterbury-632113,kept,,2,2,medium,CS1,Skill-ExplainCode,TopicSimon-FileIO,5,yes,yes,"Skill-ExplainCode, Contributor_Tony_Clear, Difficulty-2-Medium, Block-Horizontal-1-Struct_Text, Block-Vertical-2-Block, Bloom-2-Comprehension, TopicSimon-FileIO, TopicSimon-GUI-Design-Implementat, Language-VB, CS1, CodeLength-lines-00-to-06_Low"
questions-p4.html,33,canterbury-618495,excluded,missing_or_invalid_bloom,,,,,,,4,yes,yes,
questions-p4.html,34,canterbury-635020,kept,,3,2,medium,CS1,Skill-PureKnowledgeRecall,TopicSimon-AlgorithmComplex-BigO,5,yes,yes,"Nested-Block-Depth-2-two-nested, ATT-Transition-ApplyCSspeak, Contributor_Michael_Goldweber, Skill-PureKnowledgeRecall, ATT-Type-Why, Difficulty-2-Medium, TopicSimon-AlgorithmComplex-BigO, Block-Horizontal-2-Struct_Control, ExternalDomainReferences-1-Low, Block-Vertical-4-Macro-Structure, Bloom-3-Analysis, Language-none-none-none, CS1, LinguisticComplexity-1-Low, CodeLength-NotApplicable"
questions-p4.html,35,canterbury-633281,kept,,1,1,easy,CS1,Skill-PureKnowledgeRecall,TopicSimon-DataTypesAndVariables,5,yes,yes,"ATT-Transition-ApplyCSspeak, Contributor_Jaime_Spacco, Skill-PureKnowledgeRecall, ATT-Type-How, Difficulty-1-Low, Block-Horizontal-1-Struct_Text, ExternalDomainReferences-1-Low, Block-Vertical-1-Atom, TopicSimon-DataTypesAndVariables, Bloom-1-Knowledge, Language-Java, CS1, LinguisticComplexity-1-Low, CodeLength-NotApplicable, ConceptualComplexity-1-Low, Nested-Block-Depth-0-no_ifs_loops"
questions-p4.html,36,canterbury-618971,excluded,missing_or_invalid_bloom,,,,,,,4,yes,yes,
questions-p4.html,37,canterbury-634199,kept,,3,2,medium,CS2,Skill-ExplainCode,TopicSimon-Arrays,4,yes,yes,"Nested-Block-Depth-2-two-nested, Contributor_Elizabeth_Patitsas, ATT-Transition-Code_to_CSspeak, Skill-ExplainCode, ATT-Type-How, Difficulty-2-Medium, ExternalDomainReferences-1-Low, Block-Horizontal-3-Funct_ProgGoal, TopicSimon-Arrays, Language-C, Block-Vertical-4-Macro-Structure, Bloom-3-Analysis, TopicSimon-LoopsSubsumesOperators, LinguisticComplexity-1-Low, CS2, CodeLength-lines-06-to-24_Medium, TopicWG-Sorting-Quadratic"
questions-p4.html,38,canterbury-618519,excluded,missing_or_invalid_bloom,,,,,,,4,yes,yes,
questions-p4.html,39,canterbury-633889,kept,,3,2,medium,CS2,,TopicSimon-AlgorithmComplex-BigO,3,yes,yes,"ATT-Transition-ApplyCSspeak, Contributor_Elizabeth_Patitsas, ATT-Type-How, Difficulty-2-Medium, TopicSimon-AlgorithmComplex-BigO, ExternalDomainReferences-1-Low, TopicWG-ChoosingAppropriateDS, TopicWG-Hashing-HashTables, Bloom-3-Analysis, Language-none-none-none, CS2, CodeLength-NotApplicable"
questions-p4.html,40,canterbury-634130,kept,,3,3,hard,CS2,SkillWG-AnalyzeCode,TopicSimon-Arrays,3,yes,yes,"Nested-Block-Depth-2-two-nested, Contributor_Elizabeth_Patitsas, ATT-Transition-Code_to_CSspeak, SkillWG-AnalyzeCode, ATT-Type-Why, Difficulty-3-High, ExternalDomainReferences-1-Low, TopicSimon-Arrays, Language-C, Bloom-3-Analysis, CS2, LinguisticComplexity-2-Medium, TopicWG-Runtime-StorageManagement, CodeLength-lines-06-to-24_Medium, ConceptualComplexity-2-Medium"
questions-p4.html,41,canterbury-635013,kept,,3,1,easy,CS1,Skill-WriteCode_MeansChooseOption,TopicWG-ADT-List-DefInterfaceUse,5,yes,yes,"Nested-Block-Depth-2-two-nested, ATT-Transition-ApplyCode, TopicWG-ADT-List-DefInterfaceUse, Contributor_Stephen_Edwards, Skill-WriteCode_MeansChooseOption, ATT-Type-How, Difficulty-1-Low, Block-Horizontal-1-Struct_Text, ExternalDomainReferences-1-Low, Block-Vertical-2-Block, Language-Java, Bloom-3-Analysis, TopicSimon-LoopsSubsumesOperators, CS1, LinguisticComplexity-1-Low, TopicSimon-MethodsFuncsProcs, CodeLength-lines-06-to-24_Medium, ConceptualComplexity-1-Low"
questions-p4.html,42,canterbury-635042,excluded,missing_or_invalid_bloom,,1,easy,CS1,,TopicSimon-Scope-Visibility,5,yes,yes,"ATT-Transition-CSspeak_to_English, Contributor_Robert_McCartney, ATT-Type-How, Difficulty-1-Low, Language-none-none-none, CS1, CodeLength-NotApplicable, TopicSimon-Scope-Visibility"
questions-p4.html,43,canterbury-633894,kept,,2,2,medium,CS2,,TopicWG-ADT-List-Implementations,3,yes,yes,"ATT-Transition-ApplyCSspeak, Contributor_Elizabeth_Patitsas, TopicWG-ADT-List-Implementations, ATT-Type-How, Difficulty-2-Medium, ExternalDomainReferences-1-Low, Language-C, Language-Cplusplus, TopicWG-LinkedLists, Bloom-2-Comprehension, CS2, LinguisticComplexity-2-Medium, TopicWG-Pointers-ButNotReferences, CodeLength-NotApplicable, TopicWG-Trees-Other"
questions-p4.html,44,canterbury-635012,kept,,3,1,easy,CS1,Skill-Trace_IncludesExpressions,,5,yes,yes,"Nested-Block-Depth-2-two-nested, ATT-Transition-Code_to_CSspeak, Contributor_Michael_Goldweber, Skill-Trace_IncludesExpressions, ATT-Type-How, Difficulty-1-Low, Block-Horizontal-2-Struct_Control, ExternalDomainReferences-2-Medium, Block-Vertical-2-Block, Bloom-3-Analysis, Language-Python, CS1, LinguisticComplexity-1-Low, CodeLength-lines-06-to-24_Medium"
questions-p4.html,45,canterbury-635026,kept,,2,2,medium,CS1,Skill-DebugCode,TopicSimon-Arrays,5,yes,yes,"ATT-Transition-ApplyCode, Skill-DebugCode, Skill-ExplainCode, Contributor_Robert_McCartney, ATT-Type-How, Difficulty-2-Medium, TopicSimon-Arrays, TopicSimon-Assignment, Language-Java, Bloom-2-Comprehension, CS1, CodeLength-lines-06-to-24_Medium, Nested-Block-Depth-1"
questions-p4.html,46,canterbury-635016,kept,,1,1,easy,CS1,SkillWG-AnalyzeCode,TopicSimon-LogicalOperators,5,yes,yes,"ATT-Transition-ApplyCSspeak, Contributor_Michael_Goldweber, ATT-Type-How, Difficulty-1-Low, SkillWG-AnalyzeCode, Block-Horizontal-2-Struct_Control, ExternalDomainReferences-1-Low, Block-Vertical-1-Atom, Bloom-1-Knowledge, Language-none-none-none, TopicSimon-LogicalOperators, CS1, CodeLength-lines-00-to-06_Low, Nested-Block-Depth-0-no_ifs_loops"
questions-p4.html,47,canterbury-635021,kept,,3,1,easy,CS1,Skill-WriteCode_MeansChooseOption,TopicWG-ADT-List-DefInterfaceUse,5,yes,yes,"Nested-Block-Depth-2-two-nested, ATT-Transition-ApplyCode, TopicWG-ADT-List-DefInterfaceUse, Contributor_Stephen_Edwards, Skill-WriteCode_MeansChooseOption, ATT-Type-How, Difficulty-1-Low, Block-Horizontal-1-Struct_Text, ExternalDomainReferences-1-Low, Block-Vertical-2-Block, Language-Java, Bloom-3-Analysis, TopicSimon-LoopsSubsumesOperators, CS1, LinguisticComplexity-1-Low, TopicSimon-MethodsFuncsProcs, CodeLength-lines-06-to-24_Medium, ConceptualComplexity-1-Low"
questions-p4.html,48,canterbury-635040,kept,,3,1,easy,CS1,,TopicSimon-Lifetime,5,yes,yes,"ATT-Transition-CSspeak_to_English, Contributor_Robert_McCartney, ATT-Type-How, Difficulty-1-Low, Language-Java, Bloom-3-Analysis, TopicSimon-Lifetime, CS1, LinguisticComplexity-1-Low, CodeLength-NotApplicable, TopicSimon-Params-SubsumesMethods"
questions-p4.html,49,canterbury-633888,kept,,1,1,easy,CS2,Skill-PureKnowledgeRecall,TopicSimon-Arrays,4,yes,yes,"Contributor_Elizabeth_Patitsas, ATT-Transition-Code_to_CSspeak, Skill-PureKnowledgeRecall, ATT-Type-How, Difficulty-1-Low, Block-Horizontal-1-Struct_Text, ExternalDomainReferences-1-Low, TopicSimon-Arrays, Block-Vertical-1-Atom, Language-C, Bloom-1-Knowledge, LinguisticComplexity-1-Low, CS2, CodeLength-lines-00-to-06_Low, TopicSimon-Strings, Nested-Block-Depth-0-no_ifs_loops"
questions-p4.html,50,canterbury-635023,excluded,missing_or_invalid_bloom,,1,easy,CS2,,TopicWG-ADT-Stack-DefInterfaceUse,5,yes,yes,"ATT-Transition-ApplyCSspeak, Contributor_Robert_McCartney, ATT-Type-How, Difficulty-1-Low, TopicWG-ADT-Stack-DefInterfaceUse, Language-Java, CS2, CodeLength-lines-06-to-24_Medium, ConceptualComplexity-1-Low"
questions-p4.html,51,canterbury-635038,excluded,missing_or_invalid_bloom,,2,medium,CS2,Skill-ExplainCode,TopicSimon-Scope-Visibility,5,yes,yes,"ATT-Transition-ApplyCode, Skill-ExplainCode, Contributor_Robert_McCartney, ATT-Type-How, Difficulty-2-Medium, Language-Java, CS1, LinguisticComplexity-1-Low, CS2, CodeLength-lines-00-to-06_Low, TopicSimon-Scope-Visibility, Nested-Block-Depth-1"
questions-p4.html,52,canterbury-635036,kept,,2,1,easy,CS1,Skill-ExplainCode,TopicSimon-Arrays,5,yes,yes,"ATT-Transition-ApplyCode, Skill-ExplainCode, Contributor_Robert_McCartney, Difficulty-1-Low, TopicSimon-Arrays, TopicSimon-Assignment, Language-Java, Bloom-2-Comprehension, CS1, LinguisticComplexity-1-Low, Nested-Block-Depth-1"
questions-p4.html,53,canterbury-635031,excluded,missing_or_invalid_bloom,,,,CS1,Skill-ExplainCode,TopicSimon-CollectionsExceptArray,5,yes,yes,"ATT-Transition-Code_to_English, Skill-ExplainCode, Contributor_Robert_McCartney, Skill-PureKnowledgeRecall, ATT-Type-How, TopicSimon-CollectionsExceptArray, Language-Java, CS1, LinguisticComplexity-1-Low, Nested-Block-Depth-1"
questions-p4.html,54,canterbury-635022,kept,,3,1,easy,CS2,Skill-Trace_IncludesExpressions,TopicWG-ADT-Stack-DefInterfaceUse,5,yes,yes,"ATT-Transition-CSspeak_to_English, Contributor_Robert_McCartney, Skill-Trace_IncludesExpressions, ATT-Type-How, Difficulty-1-Low, TopicWG-ADT-Stack-DefInterfaceUse, Language-Java, Bloom-3-Analysis, CS1, LinguisticComplexity-1-Low, CS2, CodeLength-lines-06-to-24_Medium"
questions-p4.html,55,canterbury-635018,kept,,2,3,hard,CS2,Skill-Trace_IncludesExpressions,TopicSimon-Lifetime,4,yes,yes,"Contributor_Elizabeth_Patitsas, ATT-Transition-Code_to_CSspeak, Skill-Trace_IncludesExpressions, ATT-Type-How, Difficulty-3-High, Block-Horizontal-2-Struct_Control, ExternalDomainReferences-1-Low, Block-Vertical-2-Block, Language-C, Bloom-2-Comprehension, TopicSimon-Lifetime, LinguisticComplexity-1-Low, CS2, TopicWG-Pointers-ButNotReferences, TopicWG-Recs-Structs-HeteroAggs, CodeLength-lines-00-to-06_Low, ConceptualComplexity-2-Medium, Nested-Block-Depth-0-no_ifs_loops, TopicSimon-Testing"
questions-p4.html,56,canterbury-635043,kept,,1,1,easy,CS1,Skill-PureKnowledgeRecall,TopicSimon-DataTypesAndVariables,5,yes,yes,"ATT-Transition-ApplyCSspeak, Contributor_Robert_McCartney, Skill-PureKnowledgeRecall, Difficulty-1-Low, TopicSimon-DataTypesAndVariables, Bloom-1-Knowledge, Language-Java, CS1, CodeLength-NotApplicable, TopicSimon-Params-SubsumesMethods"
questions-p4.html,57,canterbury-633877,kept,,2,1,easy,CS2,,TopicWG-Sorting-NlogN,3,yes,yes,"ATT-Transition-ApplyCSspeak, Contributor_Elizabeth_Patitsas, ATT-Type-How, Difficulty-1-Low, ExternalDomainReferences-1-Low, Bloom-2-Comprehension, Language-none-none-none, LinguisticComplexity-1-Low, CS2, CodeLength-NotApplicable, TopicWG-Sorting-NlogN, TopicWG-Sorting-Other, TopicWG-Sorting-Quadratic"
questions-p4.html,58,canterbury-635121,kept,,2,1,easy,CS1,Skill-Trace_IncludesExpressions,TopicSimon-Arrays,5,yes,yes,"Nested-Block-Depth-2-two-nested, ATT-Transition-ApplyCode, Contributor_Stephen_Edwards, Skill-Trace_IncludesExpressions, ATT-Type-How, Difficulty-1-Low, Block-Horizontal-2-Struct_Control, ExternalDomainReferences-1-Low, TopicSimon-Arrays, Block-Vertical-2-Block, TopicSimon-DataTypesAndVariables, Language-Java, Bloom-2-Comprehension, TopicSimon-LoopsSubsumesOperators, CS1, LinguisticComplexity-1-Low, CodeLength-lines-06-to-24_Medium, ConceptualComplexity-1-Low, TopicSimon-SelectionSubsumesOps"
